P_ROKDYP;P_KIERUNEK_ID;P_POZIOM;P_FORMA;P_E_ZAR;P_E_ZAR_P1;P_E_ZAR_P2;P_E_ZAR_P3;P_E_ZAR_P4;P_E_ZAR_P5;P_PROC_UKON;P_KIERUNEK_NAZWA;P_NAZWA_UCZELNI;P_NAZWA_JEDN;P_PROFIL;P_UCZELNIA_SKROT;P_POZIOM_TEKST_PL;P_NAZWA_KIERUNKU_PELNA
2018;7309;2;S;4370,42;2961,18;3124,79;3864,64;5169,89;6484,57;;Stosunki międzynarodowe;Uniwersytet Łódzki;Wydział Studiów Międzynarodowych i Politologicznych;O;UL;Studia drugiego stopnia;Stosunki międzynarodowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7311;2;N;4653,35;3672,64;3174,51;4559,01;5125,84;5955,58;;Chemia;Uniwersytet Łódzki;Wydział Chemii;O;UL;Studia drugiego stopnia;Chemia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7313;1;S;4537,39;2322,61;3049,92;3631,38;4824,69;6072,32;68,6;Logistyka;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia pierwszego stopnia;Logistyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7314;1;S;3274,08;2255,28;2195,18;2839,88;3731,57;4097,68;33,3;Historia sztuki;Uniwersytet Łódzki;Wydział Filozoficzno-Historyczny;O;UL;Studia pierwszego stopnia;Historia sztuki, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7315;2;S;3619,08;1782,13;2638,7;2901,22;4036,79;5164,44;;Etnologia;Uniwersytet Łódzki;Wydział Filozoficzno-Historyczny;O;UL;Studia drugiego stopnia;Etnologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7316;JM;S;4737,48;2830,87;3862,81;4431,84;5434,06;6814,83;;Psychologia;Uniwersytet Łódzki;Wydział Nauk o Wychowaniu;O;UL;Jednolite studia magisterskie;Psychologia, stacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2018;7318;2;S;3666,51;2625,28;2969,06;3528,01;4168,64;4726,79;;Praca socjalna;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia drugiego stopnia;Praca socjalna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7319;2;S;3825;2232,54;3084,53;3567,61;4450,14;5458,96;;Kulturoznawstwo;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia drugiego stopnia;Kulturoznawstwo, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7320;1;S;6275,98;3733,14;4826,47;4977,57;7050,57;9103,12;70;Informatyka i ekonometria;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia pierwszego stopnia;Informatyka i ekonometria, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7321;1;S;3460,75;1514,08;2191,48;2825,44;3549,37;3790,76;81;Geomonitoring;Uniwersytet Łódzki;Wydział Nauk Geograficznych;O;UL;Studia pierwszego stopnia;Geomonitoring, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7322;1;S;4479,4;1921,67;2551,89;3230,84;4447,49;5562,92;57,1;Polityka społeczna;Uniwersytet Łódzki;Wydział Prawa i Administracji;O;UL;Studia pierwszego stopnia;Polityka społeczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7323;1;S;3037,24;1776,5;1999,95;2526,59;3824,39;4565,3;42,9;Zarządzanie;Uniwersytet Łódzki;Katedra Badań Regionalnych Filii Uniwersytetu Łódzkiego w Tomaszowie Mazowieckim;P;UL;Studia pierwszego stopnia;Zarządzanie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7324;1;S;4603,15;2186,1;2841,38;3681,92;4611,3;5832,31;80,9;Filologia;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia pierwszego stopnia;Filologia, filologia hiszpańska, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7327;1;S;6142,08;2644,54;4829,3;5089,71;5921,78;8098,54;70,8;Analityka gospodarcza - k. unikatowy;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia pierwszego stopnia;Analityka gospodarcza - k. unikatowy, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7329;2;S;4864,94;3230,97;4023,39;4607,85;5537,84;6521,96;;Finanse i rachunkowość;Uniwersytet Łódzki;Wydział Zarządzania;O;UL;Studia drugiego stopnia;Finanse i rachunkowość, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7331;1;S;3918,92;2165,41;2470,06;2934,1;4480,42;5123,88;61,1;Turystyka i rekreacja;Uniwersytet Łódzki;Wydział Nauk Geograficznych;P;UL;Studia pierwszego stopnia;Turystyka i rekreacja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7332;1;N;4580,66;3509,01;3968,15;4437,67;4988,81;5647,26;60,7;Administracja;Uniwersytet Łódzki;Katedra Badań Regionalnych Filii Uniwersytetu Łódzkiego w Tomaszowie Mazowieckim;O;UL;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7334;2;S;5682,16;3778,08;4456,53;5112,1;6508,83;7654,78;;Geoinformacja;Uniwersytet Łódzki;Wydział Nauk Geograficznych;O;UL;Studia drugiego stopnia;Geoinformacja, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7338;1;N;4952,66;3519,51;4143,41;4119,65;5450,96;6732,68;21,7;Logistyka;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia pierwszego stopnia;Logistyka, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7339;JM;N;4365,85;2973,97;3948,68;4495,14;4889,94;5446,46;;Psychologia;Uniwersytet Łódzki;Wydział Nauk o Wychowaniu;O;UL;Jednolite studia magisterskie;Psychologia, niestacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2018;7340;1;S;3896,31;1729,22;1861,7;2632,08;3287,3;5050,34;70;Informacja w środowisku cyfrowym;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia pierwszego stopnia;Informacja w środowisku cyfrowym, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7341;1;S;4672,34;2015,96;2818,6;3686,68;4919,9;6174,27;71,9;Rachunkowość;Uniwersytet Łódzki;Wydział Zarządzania;P;UL;Studia pierwszego stopnia;Rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7343;2;S;4533,38;3334,17;3274,25;4143,2;5851,86;5613,19;;Filologia;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia drugiego stopnia;Filologia, filologia rosyjska, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7344;1;N;4395,21;3602,38;3928,59;4321,77;5333,15;5239,28;11,1;Zarządzanie;Uniwersytet Łódzki;Katedra Badań Regionalnych Filii Uniwersytetu Łódzkiego w Tomaszowie Mazowieckim;P;UL;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7345;1;S;5285,96;3258,66;3808,77;4887,86;5860,55;7110,18;61;Lingwistyka dla biznesu;Uniwersytet Łódzki;Wydział Filologiczny;P;UL;Studia pierwszego stopnia;Lingwistyka dla biznesu, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7347;2;N;4453,6;3456,7;3833,17;4234,17;5035,94;5504,7;;Prawo podatkowe i rachunkowość;Uniwersytet Łódzki;Wydział Prawa i Administracji;O;UL;Studia drugiego stopnia;Prawo podatkowe i rachunkowość, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7354;2;S;4403,65;2929,74;3734,79;4235,81;4924,48;5787,12;;Zarządzanie;Uniwersytet Łódzki;Wydział Zarządzania;O;UL;Studia drugiego stopnia;Zarządzanie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7355;2;S;3721,77;2410,27;3388,94;4077,4;4128,31;4491,07;;Logopedia;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia drugiego stopnia;Logopedia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7356;2;N;5148,06;3804,84;4432,67;4918;5647,02;6720,91;;Finanse i rachunkowość;Uniwersytet Łódzki;Wydział Zarządzania;O;UL;Studia drugiego stopnia;Finanse i rachunkowość, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7357;2;S;2946,25;2054,63;2518,39;3200,7;3355,28;3203,7;;Historia sztuki;Uniwersytet Łódzki;Wydział Filozoficzno-Historyczny;O;UL;Studia drugiego stopnia;Historia sztuki, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7358;1;S;3953,07;2143,46;2832,56;3133,71;4097,54;4869,94;81,6;Administracja;Uniwersytet Łódzki;Wydział Prawa i Administracji;O;UL;Studia pierwszego stopnia;Administracja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7359;2;S;4641,38;2912,93;3676,42;4381,85;5172,61;6118,04;;Gospodarka przestrzenna;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia drugiego stopnia;Gospodarka przestrzenna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7360;1;S;3567,79;2232,23;2562,13;3143,64;3734,05;4471,68;66,8;Pedagogika;Uniwersytet Łódzki;Wydział Nauk o Wychowaniu;O;UL;Studia pierwszego stopnia;Pedagogika, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7361;2;S;4671,68;2992,78;3646,36;4229,37;5166,5;6136,58;;Analityka chemiczna;Uniwersytet Łódzki;Wydział Chemii;O;UL;Studia drugiego stopnia;Analityka chemiczna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7362;1;S;3073,61;1590,53;2089,37;2427,34;3041,67;4306,19;58,6;Socjologia;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia pierwszego stopnia;Socjologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7365;2;S;6142,74;4165,59;5587,15;5783,92;6948,09;7252,13;;Informatyka i ekonometria;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia drugiego stopnia;Informatyka i ekonometria, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7366;2;N;4165,15;3059,74;3505,26;3965,33;4580,24;5588,53;;Prawo zatrudnienia – kadry i płace;Uniwersytet Łódzki;Wydział Prawa i Administracji;O;UL;Studia drugiego stopnia;Prawo zatrudnienia – kadry i płace, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7367;1;S;3278,55;1941,67;1982,99;2725,68;3504,44;3970,2;78,3;Logopedia z audiologią - k. unikatowy;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia pierwszego stopnia;Logopedia z audiologią - k. unikatowy, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7369;1;S;5300,71;3214,71;3583,19;4480,05;5769,8;7546,57;60;Filologia;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia pierwszego stopnia;Filologia, filologia romańska, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7370;1;S;3425,98;1385;1913,12;2939,09;3592,29;4401,37;82,8;Chemia kosmetyczna;Uniwersytet Łódzki;Wydział Chemii;O;UL;Studia pierwszego stopnia;Chemia kosmetyczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7371;2;N;5331,58;4270,7;4704,99;5101;5715,34;6684,41;;Zarządzanie;Uniwersytet Łódzki;Wydział Zarządzania;O;UL;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7372;1;S;3514,8;1911,59;3122,96;3288,03;3864,82;5315,98;13,3;Turystyka i rekreacja;Uniwersytet Łódzki;Katedra Badań Regionalnych Filii Uniwersytetu Łódzkiego w Tomaszowie Mazowieckim;P;UL;Studia pierwszego stopnia;Turystyka i rekreacja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7374;2;S;3952,03;2539,2;3251,05;3910,57;4452,3;4921,13;;Ochrona środowiska;Uniwersytet Łódzki;Wydział Biologii i Ochrony Środowiska;O;UL;Studia drugiego stopnia;Ochrona środowiska, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7375;1;S;4290,52;2300,92;3402,31;2932,18;4153,31;5576,46;80;Inwestycje i nieruchomości;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia pierwszego stopnia;Inwestycje i nieruchomości, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7376;1;N;3519,48;2530,53;2852,32;3225,08;3746,15;4476,81;63,5;Pedagogika;Uniwersytet Łódzki;Wydział Nauk o Wychowaniu;O;UL;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7377;1;N;4231,59;2841,94;3146,88;3860,34;4662,22;5544,71;31,9;Administracja;Uniwersytet Łódzki;Wydział Prawa i Administracji;O;UL;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7378;2;S;4786,49;3487,35;3840,31;4227,53;5089,72;5994,87;;Socjologia;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia drugiego stopnia;Socjologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7379;2;S;3601;2555,31;3097,73;3528,63;3841,12;4429,29;;Pedagogika;Uniwersytet Łódzki;Wydział Nauk o Wychowaniu;O;UL;Studia drugiego stopnia;Pedagogika, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7380;2;S;4926,2;3303,83;4439,58;5009,42;5517,35;6177,5;;Logistyka;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia drugiego stopnia;Logistyka, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7384;1;S;3660,73;1575,53;1649,74;2882,18;3855,67;4338,19;76,9;Geografia;Uniwersytet Łódzki;Wydział Nauk Geograficznych;O;UL;Studia pierwszego stopnia;Geografia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7387;1;S;3678,81;1940,79;2852,35;3472,14;3844,82;5014,17;57,1;Marketing;Uniwersytet Łódzki;Wydział Zarządzania;P;UL;Studia pierwszego stopnia;Marketing, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7388;1;S;4607,54;2400,21;3041,09;3414,94;4852,88;6259,5;69,4;Przedsiębiorczość i zarządzanie innowacjami;Uniwersytet Łódzki;Wydział Zarządzania;P;UL;Studia pierwszego stopnia;Przedsiębiorczość i zarządzanie innowacjami, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7390;1;S;4288,61;2634,66;2701,7;3725,65;4514,22;5372,33;73,9;Filologia;Uniwersytet Łódzki;Wydział Filologiczny;O;UL;Studia pierwszego stopnia;Filologia, filologia rosyjska, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7391;1;S;4055,69;1711,05;2879,05;3381,33;4413,79;4887,19;71,9;Biotechnologia;Uniwersytet Łódzki;Wydział Biologii i Ochrony Środowiska;O;UL;Studia pierwszego stopnia;Biotechnologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;7393;2;S;4426,21;2926,71;3673,9;4291,93;5088,77;5844,31;;Inwestycje i nieruchomości;Uniwersytet Łódzki;Wydział Ekonomiczno-Socjologiczny;O;UL;Studia drugiego stopnia;Inwestycje i nieruchomości, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7396;2;N;4333,94;3325,27;3917;4511,89;4665,03;5315,68;;Administracja;Uniwersytet Łódzki;Katedra Badań Regionalnych Filii Uniwersytetu Łódzkiego w Tomaszowie Mazowieckim;O;UL;Studia drugiego stopnia;Administracja, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7397;2;S;2737,63;1893,57;2467,85;3009,71;2816,46;3230,11;;Kosmetologia;Uniwersytet Medyczny w Łodzi;Wydział Farmaceutyczny;P;UML;Studia drugiego stopnia;Kosmetologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;7398;2;S;5351,57;2978,44;4149;5855,94;6202,74;6906,7;;Zdrowie publiczne;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;O;UML;Studia drugiego stopnia;Zdrowie publiczne, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7399;2;N;6142,78;4414,96;5384,45;6317,67;6835,73;7390,81;;Zdrowie publiczne;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;O;UML;Studia drugiego stopnia;Zdrowie publiczne, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7401;1;S;6955,35;3705,96;5183,64;7103,09;7432,91;8465,47;82,5;Pielęgniarstwo;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;P;UML;Studia pierwszego stopnia;Pielęgniarstwo, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7402;2;S;6574,14;4705,91;5531,44;6652,19;7227,82;7628,02;;Pielęgniarstwo;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;P;UML;Studia drugiego stopnia;Pielęgniarstwo, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;7404;2;S;3926,18;2446,98;3082,92;3789,95;4604,26;5368,91;;Fizjoterapia;Uniwersytet Medyczny w Łodzi;Wydział Wojskowo-Lekarski;O;UML;Studia drugiego stopnia;Fizjoterapia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7405;2;S;6178,93;4942,12;5228,71;5674,19;6239,61;7552,34;;Położnictwo;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;P;UML;Studia drugiego stopnia;Położnictwo, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;7406;1;S;5341,86;3259;4627,32;5474,06;5503,59;6667,96;82;Położnictwo;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;P;UML;Studia pierwszego stopnia;Położnictwo, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7408;1;S;3535,51;1502,34;1591,8;2516,3;3702,06;5288,18;76,5;Dietetyka;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;P;UML;Studia pierwszego stopnia;Dietetyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7410;JM;S;5267,18;2996,71;3801,99;5046,36;6268,71;7089,93;;Analityka medyczna;Uniwersytet Medyczny w Łodzi;Wydział Farmaceutyczny;P;UML;Jednolite studia magisterskie;Analityka medyczna, stacjonarne jednolite studia magisterskie, 10-semestralne, profil praktyczny
2018;7411;1;S;6264,9;3072,57;5060,39;7484,19;6503,71;7980,94;33,3;Ratownictwo medyczne;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;P;UML;Studia pierwszego stopnia;Ratownictwo medyczne, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7415;1;S;4745,4;2129,07;2787,19;4711,38;4810,13;6235,81;68,2;Elektroradiologia;Uniwersytet Medyczny w Łodzi;Wydział Nauk Biomedycznych i Kształcenia Podyplomowego;P;UML;Studia pierwszego stopnia;Elektroradiologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7417;1;S;2964,44;1653,44;2548,39;2195,49;2776,02;3600,46;54,5;Techniki dentystyczne;Uniwersytet Medyczny w Łodzi;Wydział Lekarski;P;UML;Studia pierwszego stopnia;Techniki dentystyczne, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7421;1;S;2781,4;1078,62;1528,12;2237,9;3090,92;3501,38;80;Kosmetologia;Uniwersytet Medyczny w Łodzi;Wydział Farmaceutyczny;P;UML;Studia pierwszego stopnia;Kosmetologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7422;2;S;3655,88;2569,12;3036,31;3305,49;4354,6;5124,11;;Dietetyka;Uniwersytet Medyczny w Łodzi;Wydział Nauk o Zdrowiu;O;UML;Studia drugiego stopnia;Dietetyka, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;7441;2;S;3687,7;2111,75;3287,29;3426,53;3916,85;4880,15;;Administracja;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu;;P;PWSZASW;Studia drugiego stopnia;Administracja, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;7442;2;S;5587,75;3573,38;4985,2;5778,83;6949,76;7328,54;;Logistyka;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu;;P;PWSZASW;Studia drugiego stopnia;Logistyka, studia stacjonarne drugiego stopnia, 3-semestralne, profil praktyczny
2018;7443;2;N;4067,54;3024,32;3474,9;3819,32;4302,95;5244,11;;Administracja;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu;;P;PWSZASW;Studia drugiego stopnia;Administracja, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;7446;1;S;3276,3;1383,91;2469,48;3361,13;4220,51;4081,45;25,8;Techniki dentystyczne;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu;;P;PWSZASW;Studia pierwszego stopnia;Techniki dentystyczne, studia stacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2018;7449;1;S;2949,51;1918,49;2477,23;2798,5;3580,97;3967,87;16;Kosmetologia;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu;;P;PWSZASW;Studia pierwszego stopnia;Kosmetologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;7452;1;S;3958,51;1939,29;2594,99;3521,81;4351,62;5167,78;8,3;Bezpieczeństwo i higiena pracy;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu;;P;PWSZASW;Studia pierwszego stopnia;Bezpieczeństwo i higiena pracy, studia stacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
